"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"332713",0.875541509866984,-1.75929179243231,1.30429088636289,-1.3488492565782,0.177385389774301,0.241797244737504
"233812",389.837405866068,-0.160330305878345,0.118883261855037,-1.34863649748984,0.177453751661167,0.241872524194024
"77779",4.82674026515093,-0.718159444544283,0.532571470597772,-1.34847524546931,0.177505576816989,0.241907348525736
"72185",37.3840909426478,0.323594310160963,0.239969872223752,1.34847890346517,0.1775044010404,0.241907348525736
"18789",3134.39570136573,-0.221805515104566,0.164517036017153,-1.34822216880591,0.177586936429717,0.241964500553528
"210108",1.43017366884008,-1.79574178344458,1.3319083310428,-1.34824727917921,0.177578862653935,0.241964500553528
"13631",1692.87042474964,0.70476956528688,0.522728626836889,1.34825132794343,0.177577560874327,0.241964500553528
"228662",321.732698353184,-0.380191355076495,0.282017500361933,-1.34811263339533,0.177622158710469,0.241994584412569
"320435",32.9646949938511,0.550103995815588,0.408070902162078,1.3480598418093,0.177639136266157,0.241999808824264
"347740",1698.6212104114,0.182140148402584,0.13512986509598,1.34788966357077,0.177693873109256,0.242056468562605
"667537",610.472947758814,0.299765742690331,0.222417280476641,1.34776282691674,0.177734677550279,0.242094142456967
"107035",787.000592931131,0.197664125355723,0.146686918853701,1.34752387534204,0.17781156927528,0.242180961984298
"93895",1.65535789285969,-1.16768248932962,0.866684622050858,-1.34729803624126,0.177884264326392,0.24226205318357
"12812",68.7015561831847,0.326427971189766,0.242350239309869,1.34692654779018,0.178003890380893,0.242407043383136
"243813",62.4211193592636,-0.293801123129916,0.218169512008153,-1.34666443732494,0.17808833075372,0.242504099553931
"76419",2.08569305319681,1.8567875952046,1.3794364355189,1.34604795653824,0.178287051054575,0.242756745623596
"665562",115.01133879274,0.338421331930614,0.25146544600991,1.3457965589327,0.178368135492819,0.242849192460017
"80838",11.4502085212585,1.02592418442951,0.762412967355667,1.34562793178584,0.178422538964566,0.242905302029911
"93697",208.440520594521,-0.312423188358938,0.232231582128538,-1.34530878830259,0.178525536688395,0.243027554860522
"109161",944.446627740224,0.429156098792328,0.319047940384124,1.34511477577833,0.178588172300161,0.243094848566782
"67289",3.61423502937641,0.858652871245053,0.638424969773036,1.34495502509921,0.178639758982807,0.243136098877903
"66165",623.641226220098,0.245634814478943,0.182636377537458,1.34493915062767,0.178644885771963,0.243136098877903
"77045",305.49208028322,0.331697421804559,0.246648236290118,1.3448197594829,0.178683447616624,0.243170607610118
"80891",1.09985977389949,-1.85728320962254,1.38121449941314,-1.34467398829919,0.178730538278895,0.243180773023668
"140500",1148.42011638037,0.263506327052412,0.195959664380958,1.34469676647404,0.17872317929328,0.243180773023668
"19703",425.216438296362,-0.310771036408891,0.231106770908871,-1.34470762231122,0.178719672157891,0.243180773023668
"20054",8485.82955714398,0.303518649472764,0.225750246684625,1.34448867246104,0.178790416974401,0.243226298319147
"14137",817.629153618977,-0.592290420723769,0.440521296706671,-1.34452165003536,0.178779760268593,0.243226298319147
"140475",1.1940242920092,1.99912917461139,1.48753744271423,1.34391855774984,0.178974724291713,0.243459042433755
"434233",1020.40927902105,0.281494740355615,0.209504906046538,1.3436188472507,0.179071671684923,0.243572925370059
"380601",118.902847094875,0.301477160308058,0.22443002896499,1.34330134741054,0.179174415992287,0.243694675850641
"30951",76.0550667779583,0.34837543705584,0.259390726884989,1.343052780797,0.179254883800689,0.243786112373298
"212996",2.25800519472776,-1.41741333014673,1.05543710089552,-1.34296333617995,0.179283846041915,0.243794474944976
"20216",2.54119492701264,1.64621269139922,1.22581646860609,1.34295201081054,0.179287513454077,0.243794474944976
"105855",9.82347582492087,1.18450043681915,0.882552335682039,1.3421305331471,0.179553675384241,0.244138371352092
"78887",217.219608602589,0.252095683400796,0.1878499230729,1.3420057846016,0.179594120069788,0.244175332854242
"70233",777.771245670126,0.140855214145267,0.105010005176689,1.34135041616525,0.179806708102652,0.244446316914806
"12511",0.986778616606721,-1.96735387539314,1.46770520617522,-1.34042849144072,0.180106078019408,0.244835231788214
"72254",79.0059021645411,-0.296667743848554,0.221365270468404,-1.34017293327364,0.180189129087207,0.244930048271278
"67671",30.6964059890783,-0.353406896239679,0.263727727676832,-1.34004451997834,0.180230871465559,0.244968704236756
"192163",0.915053662536015,1.63055651120172,1.21705069498745,1.33976055222461,0.180323204311179,0.245076111675653
"108652",468.918612509047,0.135340694502603,0.101048880799281,1.33935866911221,0.180453937688114,0.245200716689215
"72421",75.0336001844017,-0.427222020022199,0.318975724248603,-1.3393559056213,0.180454836900861,0.245200716689215
"71529",1437.31455863558,-0.354830086253588,0.264915344246569,-1.33940933947311,0.180437450641251,0.245200716689215
"100503351",1.93532615045,-1.26287167735003,0.943014409085902,-1.33918598187082,0.180510134811626,0.245257756219486
"676676",7.67713721323529,-0.631398391714152,0.471543057579841,-1.33900474530312,0.18056912809721,0.245319807839882
"210148",202.63679997773,0.278672318980781,0.208132203121488,1.33891975773743,0.180596796848162,0.245339296175682
"69191",2.20100561946143,1.11816747067067,0.835183407068078,1.33882864674719,0.180626462652672,0.245361494417089
"67681",374.864605000709,0.350364731228513,0.26176162770199,1.33848774667384,0.180737492067173,0.24549420488587
"245944",1442.34033927187,0.237905301360527,0.177749368882322,1.33843120150841,0.18075591343844,0.245501116334144
"353170",281.771922800858,0.230439823799228,0.172197525595814,1.33822958838632,0.18082160662071,0.245572226191705
"75104",0.909753338107373,-2.44258658514546,1.82554532666744,-1.3380038005435,0.180895197884105,0.245654051083415
"74245",104.580467794402,-0.36053701875963,0.269499622244476,-1.33780157373493,0.180961128751594,0.245725461925008
"227613",4133.69461426624,0.206121629868235,0.154102085893123,1.33756547598707,0.181038124942201,0.245811886627885
"104444",1650.50451105485,-0.497492371766134,0.37207793048798,-1.33706498290203,0.181201426154987,0.246015474103508
"20599",0.837641520449496,-3.03731412741698,2.27191895010423,-1.33689369828868,0.181257338117079,0.246073240931193
"19763",194.574133474295,0.22263796012238,0.166573973509719,1.33657110670647,0.181362675562672,0.246183879960916
"211936",15.4953656977991,-0.504714160246389,0.377621145610996,-1.33656222939993,0.181365574956271,0.246183879960916
"29863",122.897147629063,-0.925601221025024,0.692710012007619,-1.33620303587419,0.181482919062052,0.246309695210393
"56622",1.35371172846215,1.3924593198244,1.04210660803756,1.33619661278859,0.181485017917743,0.246309695210393
"242125",27.7038482752349,-0.796866661246345,0.596635259632507,-1.33560101985452,0.181679716624945,0.246519426839728
"665162",1.45400954789654,1.85485483984106,1.38869847596715,1.33567860262052,0.181654346124234,0.246519426839728
"69170",653.795026425727,0.236129847575854,0.176793748709071,1.33562328589132,0.181672435093235,0.246519426839728
"20284",6.84092719962433,-1.45599854915196,1.09027501298018,-1.33544154623162,0.181731874680286,0.246572029215836
"100502914",9.54353128891634,0.560952919436549,0.420077332719873,1.3353563159539,0.18175975497727,0.246573518632319
"75196",1.08930280757317,-1.54640478152174,1.15801358989836,-1.33539432957559,0.181747319672548,0.246573518632319
"20084",234.10662574924,0.353379787879246,0.264703959522701,1.33500000723994,0.181876344080937,0.246713505493024
"399566",144.057358870586,-0.225082813514618,0.168658545540596,-1.33454734115705,0.182024542641966,0.246896346494772
"83408",8.44380489034966,0.746587305648785,0.55959760278728,1.3341502928714,0.182154606190952,0.247054564215822
"14461",53.9359332325976,0.916053931084658,0.687020180071542,1.333372668892,0.182409536934264,0.247382102347396
"11479",1022.0588435387,-0.332208511932797,0.249176244755542,-1.33322705885834,0.182457302090777,0.247428656900683
"56249",330.658994693386,-0.211401657733985,0.158658002323681,-1.33243614969197,0.182716909818493,0.247762461189183
"237926",109.847162913315,-0.343492996895964,0.257824580639944,-1.33227404479194,0.18277015286704,0.247816408301974
"100037282",85.0937813475478,-0.254189753702677,0.190809621163283,-1.33216423864265,0.182806225022794,0.247847067325286
"20410",493.632310097864,0.504463464397764,0.378835587258794,1.33161582851283,0.182986460922247,0.248054899871997
"244281",1.50174697483411,-1.73758770042595,1.30485921916431,-1.33162848137654,0.182982301053862,0.248054899871997
"234258",89.1792070823626,0.763718744053692,0.57390489092808,1.33074095747582,0.183274261327975,0.248426750134865
"70544",696.505820311213,0.336944142902687,0.253332446956694,1.33004732299565,0.183502679837566,0.24871805990792
"217449",521.34399957031,-0.249095360413768,0.187358953206886,-1.32950871122082,0.183680193736785,0.248932138408751
"50873",42.6603674594369,-0.382606247501589,0.287785078195008,-1.32948605223489,0.183687664397963,0.248932138408751
"74626",35.466788985986,-0.369402922103874,0.277972052837259,-1.32892108517163,0.183874006646418,0.249166329436304
"14827",11784.6177656065,0.222131324460396,0.167243374572599,1.32819207354591,0.184114662291083,0.249474080268284
"100861646",4.3441436060872,1.72887629107861,1.30191392662673,1.32794976359009,0.18419470338547,0.249564170230807
"22059",1369.52753161159,-0.504975797781882,0.380320519124607,-1.3277637476521,0.184256166622543,0.249629077773591
"20846",836.518071982999,0.372211396476925,0.280429554877892,1.32729018750894,0.184412708514205,0.2498227782425
"100039044",3.80000145798601,0.829385146614553,0.6249154868186,1.32719569943272,0.184443954639597,0.249846725283521
"75957",242.799064057999,-0.298528546779526,0.224952442976088,-1.32707403765007,0.184484192569861,0.249882848152778
"66222",5.73823363827249,-1.16843839449281,0.88060421548927,-1.32685986955402,0.184555041453059,0.249960425029435
"320080",428.540888440271,-0.434453836673245,0.327558846900513,-1.32633827718046,0.184727673510591,0.250175834977237
"327743",3.59957200033971,-0.896363394783048,0.675988374533591,-1.32600415710035,0.184838320410826,0.250307273201775
"55990",1029.37518379685,-0.558220003781593,0.421032072295197,-1.3258372473587,0.184893612452763,0.250351579985777
"53414",591.581646867627,0.317095864731305,0.239169023044769,1.32582330560404,0.184898231479204,0.250351579985777
"320817",994.517703731356,0.224943851147931,0.169683694608753,1.32566568441708,0.18495045870984,0.250403882075315
"100217453",22.6031946098092,0.424874014910385,0.320561315021374,1.32540638873426,0.18503639917581,0.250501817368149
"270757",8.39125545012395,0.838955558977245,0.633052474577271,1.32525437095474,0.185086797394185,0.250551624791878
"207965",184.161043735828,0.247480621576992,0.186761893472889,1.32511304621634,0.185133659673307,0.250596638650636
"242248",1.53592179556194,-1.30818851463964,0.987383171073163,-1.32490460944134,0.185202791845387,0.250671788168856
"56306",222.059099678993,0.597764651421832,0.451206608320592,1.32481360068447,0.185232982685011,0.250694223460426
"635504",7.65635345592543,0.713843414072671,0.538898752244131,1.32463363683813,0.185292693806486,0.250756605252008
"433873",1.039149766625,-1.55059907952037,1.17067669872871,-1.32453228222978,0.185326329034845,0.250783691961388
"333654",1617.93395326113,0.489757231546688,0.369847667827907,1.32421338337214,0.18543218728561,0.250908499742059
"73024",1143.61149488919,0.24324648241737,0.183726436400947,1.32396016154437,0.185516275940112,0.251003834880247
"215008",292.872153242745,0.334885547245564,0.253029932626162,1.32350170499527,0.185668589666296,0.25119145786374
"56436",386.528007392963,0.224372675818469,0.169558945642215,1.3232724169677,0.18574480105945,0.251276101822618
"100039478",2.12981964667458,0.992519726846244,0.750124499058009,1.32313999621747,0.185788825972103,0.251317194580101
"20102",3756.82320101396,0.317272311257246,0.239823916747582,1.32293857743629,0.185855804922739,0.251389329026842
"76007",1681.89518894812,-0.207335948921689,0.156730063585705,-1.32288563009681,0.185873414770109,0.251394680928604
"69833",516.680602948846,0.1537514271428,0.116237382446104,1.3227364889612,0.185923024509588,0.251440050524917
"75747",522.093363436968,0.303335653900338,0.229330187108629,1.3227026835183,0.18593427078408,0.251440050524917
"15483",20.3830553070495,0.698041236498318,0.527908809446244,1.32227616589792,0.18607620635004,0.251613511604853
"100862251",361.682768691627,0.15117671659348,0.114335643276227,1.32221862108431,0.186095362112348,0.251620935715573
"208198",458.057357422998,-0.300541733743332,0.227408681832274,-1.32159305142535,0.186303698459756,0.251866361727677
"319486",5.36319600859916,0.780086055789733,0.590262639770554,1.32159144629748,0.186304233244499,0.251866361727677
"66253",360.184988119532,0.344614334618594,0.260789864778988,1.32142533572248,0.186359582882309,0.25192269287218
"67687",1.03852866103156,-1.57478222294596,1.19178827026869,-1.32136073347234,0.186381112253692,0.251933300537897
"70572",5447.17855228939,-0.345300421887359,0.261381440255454,-1.3210594507012,0.186481542142393,0.252050549472795
"210293",44.0010993216796,-0.857248386052461,0.648964573366349,-1.32094789335832,0.186518738916562,0.252074653778803
"66680",1384.91861226765,0.189991057636277,0.143831953240742,1.32092385144958,0.18652675597329,0.252074653778803
"67884",517.074830925619,0.468904365720038,0.355004818657628,1.32083943956901,0.186554906122177,0.252094193925411
"15159",426.100183751782,0.254420737091926,0.192628490871701,1.3207845627643,0.186573208431324,0.252100424660304
"100502670",4.19498039917432,-1.27826583425135,0.967884407559422,-1.32068026333286,0.186607997649108,0.252128930196142
"68255",70.8329563014583,0.538966244624335,0.408230544806587,1.32024967626978,0.186751671287219,0.252304536166378
"20867",2910.68137050144,-0.149814016092022,0.113511896065931,-1.3198089476455,0.186898813460234,0.252484802072142
"24012",6.84838751157864,1.56819648694854,1.18961371424983,1.31824008765522,0.187423289842563,0.253174751366086
"104570",2060.44993793369,0.120243806725146,0.0912408398223783,1.31787264298782,0.187546285014596,0.253322311177652
"66085",4144.31899873494,0.273650721760365,0.207661065580376,1.31777577561571,0.187578719462645,0.253347536233087
"72640",845.656712153525,-0.742398471451826,0.56346786669133,-1.31755245567271,0.18765351025296,0.253429960707624
"239845",2.87371912580662,1.22454999881222,0.929641681530086,1.31722794184179,0.187762230532405,0.253558192210721
"107071",527.34989472513,0.309518798226267,0.23499165964272,1.31714801579281,0.187789014898999,0.253575764984987
"17289",342.741695849131,0.658438724660073,0.500174009828345,1.31641930952399,0.188033344902249,0.253887070446954
"232286",1054.71887629024,0.302593042543038,0.229875996249105,1.31633162000583,0.188062762375862,0.253908171552042
"14061",20.8862727375094,-0.987887316508743,0.750521750471009,-1.31626740449397,0.188084307105964,0.253918641157132
"100504279",0.869520115137308,-2.486551445759,1.88967386201598,-1.31586275057339,0.188220113078277,0.254083353527149
"19051",2.36110371109992,-1.42359360960078,1.08216235837065,-1.31550834178358,0.188339115690385,0.254225360106081
"77583",3.46472795152505,-1.451329665644,1.10331682546589,-1.31542421192676,0.188367372780523,0.254243819289221
"231805",4.32169438537881,0.974416142723218,0.740783754855049,1.31538540948955,0.18838040659115,0.254243819289221
"223642",138.097573013839,-0.416462624815318,0.316664663270006,-1.31515345133479,0.188458335641332,0.254330352841091
"67281",184.513926505399,0.272124997797778,0.206963879423069,1.31484295016285,0.188562689351927,0.254452531992454
"66147",687.403105123799,0.155125097946359,0.118003224254272,1.31458355419252,0.188649900216672,0.254532909261346
"56869",30.2812120622196,-0.489997639957802,0.372738428048185,-1.31458847032123,0.188648247100945,0.254532909261346
"100217414",1.54759093339524,-1.49344084646542,1.13619390141852,-1.31442427617406,0.188703465416255,0.254586526136393
"67112",0.931406337291821,-1.52438627820911,1.15992047173002,-1.31421620306045,0.188773457302758,0.25466229535612
"23897",428.812759321265,0.152568464625122,0.116180736203004,1.31319932728381,0.189115790619987,0.255086737432116
"209488",13.7583889923293,-0.577588287899432,0.439828623386302,-1.31321214033889,0.189111474233559,0.255086737432116
"109246",1060.66545375058,-0.580716633813357,0.442243461661182,-1.3131152502109,0.189144115810358,0.255106255817179
"76469",37.3668938639558,-0.498523440802747,0.379662575458547,-1.31306974410275,0.189159447919349,0.255108248336554
"243862",2.09205907920744,1.48848259455832,1.13367705986293,1.31296878737079,0.189193465956221,0.255132313394949
"57437",1391.47135041389,-0.261632074982875,0.199272747685581,-1.31293454835925,0.18920500404106,0.255132313394949
"14810",4.16224771053682,-1.05578644990873,0.804414208212897,-1.31249105141278,0.189354503402636,0.255312558349425
"76074",11.2934139075027,-0.629810871264676,0.479887112685245,-1.31241463797709,0.189380270566255,0.255312558349425
"627828",771.339896324406,-0.187060022431569,0.142527807475968,-1.31244580088773,0.18936976189518,0.255312558349425
"99349",113.623509905016,0.270252719498444,0.205929136669796,1.31235785216635,0.189399420826452,0.255319681944319
"381738",2.53313312293849,-1.57513381523042,1.20104261521762,-1.31147204543197,0.189698332178669,0.255685683626525
"211612",0.901433220913157,-2.56800173954116,1.95810796677577,-1.31147096233394,0.189698697877693,0.255685683626525
"100503713",1.09257960237982,-1.81789471035226,1.38666771710033,-1.31098076917351,0.189864260836367,0.255890106483679
"235048",23.1345652477675,0.509313886781272,0.388566192570012,1.31075192983884,0.189941587862248,0.255975587887548
"268882",426.566190687971,-0.258688693189962,0.197368280840764,-1.31069030995244,0.189962413782356,0.255984918396847
"244349",2286.98961681822,-0.0901435686215968,0.0687956684546844,-1.31030878318995,0.190091397363703,0.256139985339032
"212547",549.384896194728,0.188421995596109,0.143828231740312,1.31004875271159,0.190179343390634,0.256239737293411
"20383",4475.8540423814,-0.313978117393046,0.23972040974308,-1.30976798233222,0.190274337593197,0.256348970374153
"246229",138.582411543792,0.264245419954884,0.20180805305382,1.30938986802679,0.190402321780065,0.256502630299703
"621628",5.32412499538258,-0.719975827212556,0.549886313269747,-1.30931759863492,0.190426790748948,0.256516826253594
"100039239",1.2375220669522,-1.44585796013132,1.10484359908569,-1.30865396815245,0.190651591006149,0.256800859195041
"100503266",3.13802280231705,0.88914752571875,0.679507348437529,1.30851789574207,0.190697708725809,0.256844189215736
"67841",798.277362125887,0.310380574419634,0.237265557156064,1.30815689449387,0.190820099219048,0.256990234561171
"13650",2561.76611991138,0.448941982441198,0.343240758768585,1.30795067593904,0.190890039576907,0.257018377095781
"15378",0.947803245023883,2.98878074635601,2.28519360756925,1.30788950942987,0.190910788222397,0.257018377095781
"17175",12.2540851284547,0.843557743165076,0.64497104170759,1.30790018251319,0.190907167624499,0.257018377095781
"71766",1832.99461564018,0.220464894640668,0.168551659743572,1.30799598755702,0.190874670231059,0.257018377095781
"94062",632.742079705416,0.169284111118279,0.129427400958415,1.30794646160491,0.190891469092329,0.257018377095781
"100038359",12.2774418603084,-0.594917377166652,0.455143949121739,-1.30709719049242,0.191179705347056,0.257342781969102
"194597",1.06756473695475,3.15162809960335,2.41113182800418,1.30711563050956,0.191173443543757,0.257342781969102
"72195",171.945951617445,0.316451020345291,0.242114965273427,1.30702792364741,0.191203228113765,0.257355631524762
"100316706",2.34063126219503,-1.03338444249411,0.790874199404903,-1.30663567388048,0.191336474877313,0.257516154660915
"628308",106.186857767185,-0.368403945944074,0.282049238902021,-1.30616890645839,0.191495124206538,0.257710840667665
"50773",525.133842163137,-0.374089542147912,0.286496174944547,-1.30574009311056,0.191640958618383,0.25788825338305
"407789",1.1395027741879,1.5199959815573,1.16417053476774,1.30564718498098,0.191672566353064,0.257911938341052
"100862258",19.1043308290473,-0.419075883319357,0.321119600523168,-1.30504610318585,0.191877149555579,0.258168356212413
"27528",2602.6533865507,-0.606691071498519,0.464939989570661,-1.30488038264627,0.191933582154615,0.258225416353422
"17476",26.7544374081332,-1.01100197596118,0.77493544362991,-1.30462735221595,0.1920197698206,0.258322497384869
"319482",175.823401083868,1.21379488168335,0.930794960204409,1.3040410977481,0.192219570189581,0.258572395229454
"66439",175.319110398579,-0.240102954010299,0.184291949237813,-1.3028401674805,0.192629334321612,0.259104677687475
"235542",2290.23850867927,0.52957797844508,0.406583483053799,1.30250735831048,0.192743004200361,0.259238636694028
"100628626",27190.9660684977,0.604942298455961,0.464524895127522,1.30228176100205,0.192820084246581,0.259323366535118
"629777",19.6954814825431,-0.388087207954438,0.298050156664704,-1.30208691146914,0.192886676899857,0.259393980554854
"56717",1270.18618964204,-0.243573591607436,0.187070826195963,-1.30203942838358,0.192902907493411,0.259396862314772
"72107",47.5374127548713,0.671569634237526,0.515901149064174,1.30174091578538,0.193004967585387,0.259496200668107
"11482",724.770335607936,-0.479722353664074,0.368513410223388,-1.30177719549818,0.192992561600143,0.259496200668107
"78334",932.804557858768,0.787744349631544,0.60525273863243,1.30151306941866,0.193082893908635,0.259582018511952
"100505025",0.934393074538457,-2.54950514118745,1.95927415379359,-1.30124982062926,0.193172957083676,0.259684139503667
"268709",64.321051385727,-0.689225509734471,0.530340410626376,-1.29959078343745,0.193741260212452,0.260429100911949
"100504668",8.23249826274577,-0.552392083476763,0.425093908191656,-1.29945894973332,0.193786472437664,0.260470860427382
"68094",2495.34818483539,0.140559008316507,0.108171438845092,1.29940962066517,0.193803391779276,0.260474587797942
"192159",4944.18489761826,0.12947514832879,0.0996754373846256,1.29896744600351,0.193955101383735,0.26065946148301
"223775",6264.0808551495,0.407156505303576,0.31370512237933,1.29789562317457,0.194323204281155,0.261135101476347
"624251",2657.75821522279,0.187565608296982,0.144534837068285,1.29771902817012,0.194383902582992,0.261197606236636
"53603",8.94111443873491,-0.934776908541861,0.720393799398018,-1.29759155245782,0.194427726506904,0.261237429084328
"56697",520.629516100606,0.343806169061618,0.265020566571088,1.29728108844487,0.194534488942883,0.261361805538512
"67846",778.486222872809,0.369003692295794,0.284498038054864,1.29703422497639,0.194619411103588,0.26145184773456
"235416",5.15965957765136,0.756607106707118,0.583349989859751,1.29700371965211,0.194629906962343,0.26145184773456
"243846",995.928335279199,-0.214901076451906,0.165710427758814,-1.29684703225006,0.194683824385936,0.261505198308889
"20345",3.45102626486126,-1.19839530819839,0.924450846060417,-1.29633210170708,0.19486109339887,0.261724218597519
"72306",358.549871660991,0.260300505065574,0.200821386209802,1.2961792066988,0.194913751534679,0.261775850255875
"18119",0.845015491897258,-2.43921135246914,1.88221704158165,-1.29592459242609,0.195001465675735,0.26185545416331
"72958",7.17387148894368,0.614799581057036,0.474409898217473,1.29592486026758,0.195001373389635,0.26185545416331
"70676",609.026696762188,-0.677649919292071,0.522968586535282,-1.29577557187817,0.195052816404699,0.261905309447949
"98365",1.27259767503682,-1.45580267436941,1.12375584640866,-1.29547951098267,0.195154864930975,0.262023226481992
"223527",995.484502207108,0.191739026116546,0.148017463786328,1.29538110714647,0.19518879218327,0.262049670468141
"66810",1452.15148530313,-0.218511991884366,0.168731497106443,-1.29502787346525,0.195310614204765,0.262194104648027
"224093",1225.47225651354,0.487441380299063,0.376565771770625,1.29443889179597,0.195513864144615,0.262447822446219
"66743",378.663765936731,0.181566959469336,0.140325560807615,1.29389797856046,0.195700662846077,0.262679421561804
"93672",249.745801538358,-1.00934107007497,0.780244962670305,-1.29362074523443,0.195796453152101,0.262788839703304
"218885",486.587721819052,0.34985405114209,0.270557989141284,1.29308342456448,0.195982207281579,0.263018978329134
"19934",4139.80782414104,0.359279978208601,0.277879850254715,1.29293281927161,0.196034295360249,0.263069709238997
"20111",2368.84782277556,0.426572379089353,0.329938826581189,1.2928832399311,0.196051445002029,0.263073550271269
"12489",2.61876510942082,1.23264156407033,0.95344589473297,1.29282801560077,0.196070548556837,0.263080012430011
"214290",1917.54984153438,0.158018422216063,0.122313385993939,1.29191437986921,0.196386797267528,0.263485142676114
"223918",508.112068392139,0.17454365085494,0.135230952201486,1.2907078447165,0.196805003426498,0.264001476433847
"66616",789.399428143502,0.185968438410153,0.144085626036197,1.29068001802924,0.19681465633017,0.264001476433847
"78802",10.9465630970273,0.657299362302585,0.509247955111817,1.29072558015134,0.196798851296036,0.264001476433847
"68724",1067.38286799392,0.319460604004765,0.247538657772137,1.29054834052964,0.196860339132766,0.264043518680916
"18807",1616.74795796058,-0.268555097755081,0.208219447344388,-1.2897695252783,0.197130691854847,0.264386876620533
"230734",1330.35888535321,0.325205376982284,0.252152173679582,1.28971871325422,0.197148339841777,0.26439128780092
"57258",302.277495175,0.175009959021899,0.135762304143762,1.28909096030498,0.197366465854938,0.264664535415263
"72160",1.08025206505248,-1.6287756940815,1.26400679986775,-1.28858143346374,0.197543641540859,0.264879511428559
"15357",1798.50322983114,-0.502789435116789,0.390198694220114,-1.28854720060432,0.197555549364493,0.264879511428559
"57816",20.1472472026467,0.578809574541161,0.449389781387913,1.28799006678243,0.197749420964713,0.265120146222751
"224008",452.825498797222,0.23107804751929,0.179479213672984,1.28749197631498,0.197922864466276,0.265333360277942
"67842",477.866812498636,0.277719319981515,0.215747633532448,1.28724155827065,0.198010106281726,0.265430990606102
"66521",201.537365042675,0.271075420706706,0.210637381312824,1.28692931433725,0.198118926691865,0.265557530550871
"232933",146.605709642648,0.192074949075514,0.149328621165502,1.28625676428523,0.198353466274799,0.265852553102189
"666790",3.66865883311123,0.738711337087012,0.57439620845984,1.28606583087963,0.198420087812365,0.265922489037708
"19365",280.7365907408,0.297563933932271,0.231523467873022,1.28524307564134,0.198707355282596,0.266288102825214
"22413",1.00309192287926,-1.46462694133406,1.13994438951823,-1.2848231499723,0.198854090734532,0.266465349879552
"114741",1169.74990625983,0.145111090873124,0.112985597921454,1.28433263657199,0.199025592072861,0.266675755118439
"100503134",2.40327914571218,-0.990904791298414,0.772015061568139,-1.28353038771764,0.199306320416397,0.267032473101005
"14828",32561.4964060993,-0.282412285370242,0.220042498237214,-1.28344427841294,0.199336469552054,0.267053435234427
"193452",63.0314256758681,0.500326733065806,0.389891175265325,1.283247133576,0.199405507699913,0.267126490598654
"242748",1.66862964177692,-1.19028396612243,0.927719614020159,-1.28302123630273,0.199484636138197,0.267213051448612
"56405",962.299142444817,0.43525874234028,0.339330575423683,1.28269827084347,0.199597805950756,0.267345195385995
"20183",1.24326109807999,-1.88094686610151,1.46678543726294,-1.28235992689661,0.199716414809501,0.267484604734313
"102442",2084.83313152994,-0.45796967171319,0.357309118926312,-1.28171839859379,0.199941448416122,0.267766520451383
"20353",3365.2505350833,-0.448714737115491,0.350150623609475,-1.28149061249694,0.200021395151993,0.267854105376993
"100862081",32064.6207472066,0.278556462485617,0.217393380894429,1.28134748785608,0.200071639955149,0.267901905788245
"11845",6642.76963513838,-0.238033754983801,0.185791064791749,-1.28119054191659,0.20012674740513,0.267956210003684
"66979",833.914389147942,-0.246188369783422,0.192180829605563,-1.28102459693147,0.200185026687302,0.26801475288252
"15376",1.76139704130195,1.63516583728786,1.27665134235968,1.28082412404434,0.200255448570174,0.268089543007315
"224624",365.024635345385,0.183568528858421,0.143332888495193,1.28071464118004,0.200293915218495,0.268121545686525
"97827",406.239684864099,-0.228478092279869,0.178453460282411,-1.28032312692784,0.200431517329103,0.268286240809885
"93889",19.0182331224309,-0.4922885506515,0.384553330280605,-1.28015677381414,0.200490004896171,0.268345021454765
"67862",329.731469150433,-0.209763023054544,0.163876571891876,-1.28000616947823,0.200542966143666,0.268368876020651
"668455",32.0626544372575,0.291505941542152,0.227742262908727,1.2799817557753,0.200551552383868,0.268368876020651
"442829",5.40696648447393,1.17049245698248,0.914423077184072,1.28003381168699,0.200533244769663,0.268368876020651
"67683",548.526839063875,-0.168466626721251,0.131634228315258,-1.27980867041497,0.20061243378056,0.268430836654418
"381413",3.07191796953158,-1.2113200954268,0.946677881290152,-1.27954832300084,0.200704034311592,0.268533889244248
"210146",2477.39587514335,0.329546657075499,0.257590431099872,1.27934355196497,0.200776102314041,0.2686107950235
"665563",169.64395403615,0.167009821958322,0.130556182201579,1.27921802814713,0.200820289043345,0.268645431591468
"234373",524.981561581033,-0.137195604756916,0.107252178385045,-1.27918711603574,0.200831171773017,0.268645431591468
"237943",871.308568691416,-0.207940436803836,0.162649392434087,-1.27845812204987,0.201087941710237,0.268969364427619
"66084",117.936394459148,-0.31466081590488,0.246136667842926,-1.27839878008621,0.201108853972568,0.268977796774671
"69066",12.390649290931,0.659793970708943,0.516223399168033,1.2781171325676,0.201208128925521,0.269091028319699
"241324",1.61414509853052,-1.62370546304944,1.27058158188514,-1.27792302847675,0.201276567426848,0.269163006466014
"67933",374.553323967252,0.397351396372976,0.311050922204764,1.27744805756081,0.201444107414066,0.269367490908874
"11546",387.537847064908,0.234708678778405,0.183740399728338,1.27739288216105,0.201463576430799,0.269373962153824
"208941",8.21565744134318,-0.740256904802075,0.579589333972679,-1.27720932979931,0.201528354011551,0.269441009469553
