EntrezGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
280645,63.63745603,0.025090004,0.256636026,0.097764934,0.922118953,0.939518386
75802,8.270438962,0.049866485,0.509699275,0.09783511,0.922063227,0.939513597
76432,90.38971094,-0.041175032,0.419526316,-0.098146482,0.921815978,0.939313648
21957,2.83289572,-0.080581655,0.82061207,-0.098197014,0.921775854,0.939313648
23801,162.0796113,0.057702228,0.585317339,0.09858281,0.921469519,0.939064548
78323,146.8355722,0.025352575,0.256601891,0.098801201,0.921296115,0.938939799
83558,3.428209074,-0.158713084,1.596528444,-0.099411373,0.920811653,0.938498006
64704,480.5556902,0.021498943,0.214587263,0.100187412,0.920195539,0.937921974
69608,2982.833622,-0.034927815,0.347596041,-0.100483926,0.919960144,0.937733953
626870,0.750637705,-0.142068865,1.408402104,-0.100872375,0.919651773,0.937471521
107829,491.9263377,0.011093112,0.109953101,0.100889491,0.919638186,0.937471521
385674,24.71938552,0.040015051,0.396548665,0.100908299,0.919623255,0.937471521
23831,6.120311018,-0.045826045,0.447839866,-0.102326854,0.91849724,0.936450149
74196,469.4544077,-0.016649257,0.162295357,-0.102586156,0.918291431,0.93629216
112405,682.381718,0.020654822,0.200690713,0.102918674,0.918027517,0.936074906
209176,0.776803086,0.150967176,1.466703475,0.102929582,0.918018859,0.936074906
66617,464.1981532,-0.020077333,0.194445397,-0.103254347,0.917761107,0.935906916
69582,1766.370899,-0.037190292,0.359269365,-0.103516457,0.917553089,0.935746609
17751,0.875676947,0.125931403,1.215285172,0.103622924,0.917468595,0.935712265
12156,72.47558925,-0.056909762,0.548755228,-0.103707006,0.917401867,0.935696038
12912,736.0873604,-0.01407726,0.135247819,-0.104084935,0.917101946,0.935441953
70004,10.07404019,0.043739817,0.419684169,0.104220793,0.916994133,0.9353838
245857,1847.519447,-0.015237648,0.14615507,-0.104256717,0.916965626,0.9353838
229503,229.7340459,0.014865961,0.142465233,0.104347994,0.916893192,0.9353838
103765,32.25845893,-0.031420325,0.300840714,-0.104441732,0.916818807,0.93536041
353328,1.188629005,0.123237331,1.17942559,0.10448928,0.916781075,0.93536041
21378,1.008791463,0.139186904,1.327407031,0.104856235,0.916489886,0.935128465
100504131,689.6571167,0.011844499,0.112297573,0.105474221,0.915999525,0.934679925
545646,3.29726439,-0.074262374,0.697460837,-0.106475332,0.915205226,0.933921183
72400,115.388203,0.018846311,0.176381178,0.106849896,0.914908063,0.933669687
100526556,4.415477636,-0.066728981,0.621807956,-0.107314454,0.914539518,0.933345314
666390,89.2137636,-0.037084055,0.345459901,-0.107346916,0.914513766,0.933345314
56397,5764.76814,0.013561732,0.126014409,0.107620489,0.914296743,0.933200994
68652,3270.740311,0.020136349,0.18710301,0.107621724,0.914295764,0.933200994
628898,102.0926328,-0.018198852,0.169075021,-0.107637731,0.914283066,0.933200994
66768,97.59232586,0.018245303,0.169126095,0.107879881,0.914090977,0.933146152
232984,13.43266341,0.054641714,0.505274761,0.108142575,0.913882596,0.932985155
219257,1.037674097,-0.155469449,1.437072719,-0.108184817,0.913849089,0.932985155
12578,7.908980214,-0.062508787,0.577676057,-0.108207336,0.913831226,0.932985155
80976,9.882523182,0.064261256,0.593544876,0.108266886,0.913783989,0.932985155
280408,90.28004909,0.056020801,0.512365887,0.109337492,0.912934811,0.932224305
269799,1.489752421,-0.097475549,0.885354142,-0.110097806,0.912331808,0.931660229
68531,21.84175955,0.039359555,0.356918806,0.110275934,0.912190543,0.931567636
71820,223.7062904,0.023873156,0.214894528,0.111092432,0.91154305,0.930958022
271981,153.3508085,0.026764934,0.240544367,0.111268179,0.911403688,0.930867324
209224,203.0064742,-0.023830675,0.214007436,-0.111354425,0.911335299,0.930849108
117600,59.41793483,-0.052092247,0.467444055,-0.111440603,0.911266964,0.930830945
613263,5.033204573,0.056597995,0.504853645,0.112107728,0.91073799,0.930342225
69068,8685.161574,-0.032639667,0.290643192,-0.112301501,0.910584351,0.930236888
231717,350.0550999,0.030167721,0.267401125,0.112818229,0.910174666,0.929869951
235587,430.5917185,-0.033273976,0.292835526,-0.113626843,0.909533607,0.92926658
382099,24.44633669,-0.035357477,0.309074426,-0.114397939,0.908922347,0.92869359
432508,1556.837813,0.018679289,0.163251957,0.114420003,0.908904858,0.92869359
73681,157.2911478,-0.016899905,0.147654195,-0.114455974,0.908876345,0.92869359
100861696,232.0106962,0.034698294,0.302827719,0.114580972,0.908777263,0.92869359
100505179,29.92692358,0.033101045,0.287378223,0.115182856,0.908300187,0.928263936
67109,329.7935896,-0.029667498,0.255035902,-0.116326752,0.907393585,0.927388881
629480,97.85861012,-0.03564925,0.306451623,-0.116329128,0.907391701,0.927388881
20378,1.897562608,-0.153081235,1.313993676,-0.116500739,0.9072557,0.927350905
29870,124.2531108,0.047674098,0.408695546,0.116649419,0.907137875,0.927281946
100862303,1.97198872,0.123900495,1.061397232,0.116733388,0.907071331,0.927265402
20377,1852.398431,0.082032153,0.699660806,0.117245603,0.90666543,0.926901925
235036,958.4373181,-0.041306828,0.351594479,-0.11748429,0.906476292,0.926760021
75066,1.285372247,0.115925188,0.986527987,0.117508261,0.906457298,0.926760021
238803,10.86042215,-0.080222501,0.681661831,-0.117686655,0.906315941,0.926698991
12514,151.1011734,0.033144516,0.281157792,0.117885816,0.906158132,0.926589086
19027,2649.647032,-0.025255091,0.212458313,-0.118870807,0.905377711,0.925842485
66989,775.5812124,-0.019209491,0.161443025,-0.118986193,0.905286295,0.925800419
109689,2205.632345,-0.038908071,0.325728243,-0.119449484,0.904919259,0.925476467
632687,5.993212288,0.126553785,1.057294439,0.119695877,0.904724066,0.925328236
13813,6.54143952,-0.075871091,0.633459533,-0.119772593,0.904663293,0.925317477
218461,17.03705012,-0.052276419,0.43546813,-0.120046487,0.904446323,0.925146944
216873,547.30961,0.015700787,0.130545917,0.120270229,0.904269087,0.925017039
100504649,2.394169271,0.099552707,0.82414366,0.120795332,0.903853147,0.924642925
214111,5.81612688,-0.097525582,0.803738445,-0.121339949,0.903421779,0.924252984
108673,640.120992,0.037945782,0.311996622,0.121622412,0.903198063,0.924075454
21834,439.3198365,-0.065584566,0.5369114,-0.122151562,0.902778987,0.923698016
226154,1897.972677,0.033220311,0.270802509,0.122673571,0.902365593,0.92332635
71186,12.30232503,-0.0443072,0.36042897,-0.122929077,0.90216326,0.923170619
73453,2.797146017,0.091284918,0.740413202,0.123289155,0.901878128,0.922930138
13353,459.3988612,-0.033759407,0.273802355,-0.123298454,0.901870765,0.922930138
74574,2.617205518,0.103350139,0.837423526,0.12341442,0.901778939,0.922930138
791411,9.564329296,0.052704348,0.426465728,0.123584018,0.901644647,0.922845075
735269,6.845888931,0.053906195,0.4344142,0.124089394,0.901244496,0.922486792
240873,7.505100678,-0.076001192,0.612295204,-0.124125081,0.90121624,0.922486792
223754,616.4908255,0.015912039,0.126552304,0.125734881,0.89994179,0.921255806
434064,4.337994358,-0.080058898,0.635497973,-0.125978211,0.899749173,0.921109836
235611,2360.333687,-0.062556795,0.494039846,-0.126622975,0.899238812,0.920638545
320751,8.645794236,-0.066620723,0.522554239,-0.127490541,0.898552159,0.919986705
107895,273.9232371,0.060221765,0.467904926,0.128705131,0.897590976,0.919053697
170822,1188.182048,0.015952397,0.123553746,0.12911302,0.89726822,0.918774315
18553,582.3111662,0.075067562,0.581091942,0.129183622,0.897212355,0.918768205
107701,863.0942928,-0.023009819,0.178022558,-0.129252267,0.89715804,0.918763681
18139,1052.522124,-0.018932089,0.146103465,-0.129580014,0.896898717,0.9185492
74748,0.741279842,-0.22022997,1.694693056,-0.129952719,0.896603834,0.918298276
545276,0.763482328,-0.220894018,1.69826731,-0.130070229,0.896510864,0.918254132
381759,1.123346245,-0.147546304,1.133273587,-0.130194779,0.896412325,0.918204281
67513,281.5267159,0.020518525,0.157114143,0.130596295,0.896094674,0.917929971
387314,317.5004787,-0.051194609,0.391897457,-0.130632665,0.896065901,0.917929971
67425,768.5469889,0.080578282,0.616015545,0.130805598,0.895929094,0.917862483
320004,1.177783167,-0.127863496,0.976948772,-0.130880452,0.895869879,0.917852887
100039707,57.12098492,-0.037114291,0.283500147,-0.130914541,0.895842912,0.917852887
80795,808.9351799,0.015684356,0.119399148,0.131360705,0.895489972,0.917565768
327780,1.610542355,0.158164196,1.203189694,0.131454081,0.895416109,0.917541144
66830,1912.711923,-0.011704869,0.089004218,-0.131509154,0.895372546,0.917541144
64297,1897.726173,-0.090801362,0.690018545,-0.131592641,0.895306507,0.917530957
100271841,31.70626501,0.059263637,0.450012028,0.13169345,0.895226767,0.917500304
668409,46.52012807,0.040265671,0.305749502,0.131694967,0.895225566,0.917500304
107626,2.098932608,0.131021508,0.991018536,0.132208938,0.894819032,0.917184527
13389,2.548929516,0.117903891,0.890067365,0.132466255,0.894615512,0.917026968
100038460,6.738397063,0.077717274,0.586677551,0.132470168,0.894612418,0.917026968
100502763,3.76641372,-0.077314083,0.5828469,-0.132649042,0.894470945,0.916980876
399626,1.27376282,-0.161636597,1.217154596,-0.13279874,0.894352551,0.916910552
28135,416.4490839,0.023248749,0.174894127,0.132930418,0.89424841,0.916854834
546071,529.1223587,-0.035354855,0.265905985,-0.132959982,0.894225029,0.916854834
100503790,2.134625086,0.098678192,0.742038542,0.13298257,0.894207165,0.916854834
100217418,2.253433113,-0.10435646,0.779913888,-0.133805106,0.893556689,0.916298693
67834,1867.16891,-0.029115792,0.21735245,-0.133956586,0.893436904,0.916226885
72344,1430.966849,0.036419585,0.271153927,0.134313323,0.893154819,0.91598862
387208,4.590512985,-0.081163209,0.603222966,-0.134549269,0.892968254,0.915848296
78943,768.6726583,-0.033131828,0.245995964,-0.134684438,0.892861378,0.915789692
12765,1.030843209,-0.176878516,1.309338128,-0.135090021,0.8925407,0.915511777
77300,1087.670686,0.020029175,0.148151661,0.135193723,0.89245871,0.915478676
26936,5894.699257,-0.025451789,0.188189066,-0.135245842,0.892417503,0.915478676
100861687,4.981654877,0.079361199,0.585940454,0.13544243,0.892262079,0.915378965
100503222,63.5480961,-0.033581298,0.247795342,-0.135520295,0.892200519,0.915366811
224903,2433.861932,0.018507886,0.13558399,0.136504949,0.891422112,0.914619155
16337,1257.460665,-0.024426031,0.178539694,-0.136810087,0.89118091,0.91442263
12768,2.160789136,-0.141181175,1.029911146,-0.137080928,0.890966828,0.914253912
381236,5.516385632,0.064610227,0.471037386,0.137165815,0.890899731,0.914236011
19219,980.6649053,-0.047502219,0.34627385,-0.137181076,0.890887669,0.914236011
14567,2072.898132,0.024861151,0.181074515,0.137297904,0.890795327,0.914230776
22418,373.9702189,0.08595741,0.621904836,0.13821634,0.890069442,0.913536713
55984,61.67866795,0.05146154,0.37181421,0.138406599,0.889919082,0.913433305
14088,105.8691331,-0.02497713,0.180414607,-0.138442947,0.889890357,0.913433305
72446,131.0772819,-0.077688869,0.560872896,-0.138514215,0.889834036,0.913433305
625801,1.632000965,-0.122228566,0.879398731,-0.138991065,0.88945721,0.913111932
17126,1111.710164,0.017544818,0.125876004,0.139381754,0.88914849,0.912845896
51786,690.4498732,-0.014726959,0.105571748,-0.139497163,0.889057297,0.912803168
107182,2145.666997,0.021783577,0.156143471,0.139510008,0.889047148,0.912803168
223227,21.67083693,0.074083805,0.530620813,0.139617225,0.88896243,0.912803168
667846,7.464140745,0.073103214,0.522950839,0.13978984,0.888826041,0.912718414
73582,75.10058459,-0.023781535,0.169727693,-0.140115819,0.888568482,0.912504822
21841,619.6526871,0.013198323,0.093511574,0.141141064,0.887758504,0.911723874
78611,127.9118851,0.041765103,0.294677417,0.141731606,0.887292009,0.911295614
320474,8.765386237,0.085275694,0.601541033,0.141762056,0.887267956,0.911295614
385211,2.111763056,0.185506263,1.302878356,0.142381874,0.886778379,0.910869702
234219,1.161593456,0.219890515,1.535626794,0.143192679,0.886138011,0.910262717
16197,2.063674966,0.142413836,0.99416137,0.143250221,0.886092568,0.910262717
240066,29.80096062,-0.061310111,0.427975744,-0.143256042,0.886087971,0.910262717
433855,587.5022171,0.041921022,0.29235062,0.143392965,0.885979839,0.910252582
56212,597.3174322,-0.023676079,0.164639513,-0.143805571,0.885654003,0.909968593
100504621,6.691939333,0.072733497,0.505387767,0.14391622,0.885566627,0.909929593
71393,252.3627952,0.049339189,0.342505884,0.144053552,0.885458182,0.909868938
78834,286.7611944,0.047973517,0.332870994,0.144120447,0.885405359,0.909865435
330544,191.4623947,0.017372599,0.120065943,0.144692142,0.884953943,0.909452306
57810,940.8596354,0.058064892,0.400706031,0.144906459,0.884784727,0.909329157
18576,9.223069448,-0.073874335,0.50833403,-0.145326362,0.884453202,0.909039174
70134,0.935035382,0.201245106,1.384652692,0.145339771,0.884442615,0.909039174
19655,1088.944878,-0.022228108,0.151938993,-0.146296273,0.883687508,0.908353603
69364,0.84150964,0.22060245,1.500781319,0.146991735,0.883138544,0.907839996
24128,1972.194496,0.031336855,0.212714144,0.147319094,0.882880162,0.907625059
75669,358.0001833,0.023160789,0.156648237,0.147852215,0.882459401,0.907243157
269389,200.724026,-0.121117614,0.817995677,-0.148066325,0.882290425,0.907120085
75785,886.5409997,-0.034537846,0.233050488,-0.148198986,0.882185732,0.907063093
330657,35.42068419,0.069195217,0.46661418,0.148292144,0.882112215,0.907038153
214301,0.950228804,-0.192690809,1.299279941,-0.148305845,0.882101403,0.907038153
12684,1.323623897,-0.136681759,0.92160071,-0.148309086,0.882098845,0.907038153
72699,493.6773052,0.024875977,0.16758569,0.148437358,0.881997619,0.907038153
100862128,1.556258388,0.154401399,1.039636727,0.14851476,0.881936538,0.907038153
239083,6.939039097,-0.092608827,0.623501276,-0.148530293,0.881924281,0.907038153
66167,3.667011921,0.098760122,0.663994779,0.148736293,0.881761722,0.906981654
100504452,11.89591496,-0.115268342,0.773808967,-0.148962272,0.881583403,0.906848894
69169,1.77868147,-0.167422367,1.12379369,-0.148979629,0.881569707,0.906848894
66291,87.93601,-0.042548328,0.283932931,-0.149853444,0.880880243,0.906226836
72147,86.9158663,0.070956287,0.47343347,0.149875942,0.880862493,0.906226836
67122,237.5311801,-0.102261261,0.681616517,-0.150027557,0.880742874,0.906186775
114763,1.01502163,-0.188186016,1.251761885,-0.150336912,0.880498813,0.905986289
74645,582.2055228,0.087778447,0.58305612,0.150548881,0.880331588,0.905864845
11534,1471.034887,-0.038827957,0.257685281,-0.150679762,0.880228338,0.905809221
627081,3.190419868,-0.341334546,2.264916845,-0.150705112,0.880208341,0.905809221
93961,29.28639329,-0.109302393,0.724543214,-0.150856969,0.880088546,0.905766608
70083,93.18887096,0.049119564,0.325531213,0.150890489,0.880062103,0.905766608
54373,142.7104425,-0.031489462,0.208277012,-0.151190288,0.879825611,0.905597237
235293,1208.748055,0.059714504,0.394704159,0.15128927,0.879747533,0.905567494
68204,7.562948751,0.100619222,0.664663547,0.151383693,0.879673053,0.90554145
107771,86.06005388,-0.051744248,0.340619159,-0.151912324,0.879256088,0.905162829
100647,0.802851523,-0.184096141,1.20747299,-0.152463983,0.878820996,0.904765502
20776,8.89505717,-0.099335603,0.650541633,-0.152696765,0.878637412,0.904627078
57783,1471.136443,0.055170895,0.361043123,0.152809711,0.87854834,0.904585952
545578,2.660395443,0.131500018,0.858995663,0.153085776,0.878330633,0.904412367
12894,1042.300926,-0.064252141,0.418490984,-0.153532916,0.877978035,0.904099858
668830,25.85991772,0.039597511,0.257210683,0.153949715,0.877649384,0.903811975
100217441,4.750901951,-0.08851273,0.574041083,-0.154192326,0.877458093,0.903665522
100039589,1.937123631,0.148319501,0.961203334,0.154306062,0.877368418,0.903623709
668975,1.227510461,0.182087112,1.178300605,0.154533666,0.877188969,0.903489427
14228,3647.462336,-0.022354183,0.144488884,-0.154712132,0.877048265,0.903395038
106821,323.116038,-0.041050195,0.265186203,-0.154797626,0.876980863,0.903376147
100861822,0.882842547,-0.199831182,1.288263436,-0.155116707,0.876729311,0.903167551
102614,5.588103701,-0.093492956,0.602214876,-0.1552485,0.876625415,0.903111048
22083,1177.250667,-0.038321655,0.246542614,-0.155436231,0.876477423,0.903009108
20491,3.934764242,-0.094728201,0.609182821,-0.155500447,0.876426801,0.903007481
218454,577.0960741,0.057925939,0.372042765,0.15569699,0.87627187,0.902898374
80290,382.7514068,0.085900708,0.551710482,0.155698888,0.876270374,0.902898374
15278,137.3077377,0.024222488,0.155422473,0.155849327,0.876151788,0.902875692
100043257,2515.035855,-0.025149038,0.16119812,-0.156013219,0.876022601,0.902793091
24088,2657.227659,0.08506557,0.544340378,0.156272754,0.875818032,0.902632789
380755,7.526018424,-0.061572805,0.393015873,-0.156667476,0.875506921,0.902362661
100502849,7.870205984,-0.063073269,0.401893486,-0.156940261,0.875291929,0.902191575
329908,2977.595057,-0.035597594,0.226788299,-0.156963981,0.875273235,0.902191575
246293,60.39275883,0.045882062,0.291210459,0.157556365,0.874806389,0.901792075
208795,1932.300524,-0.060289685,0.38110436,-0.158197311,0.874301322,0.901321888
236844,1.558926314,0.144448907,0.910997505,0.158561254,0.874014557,0.90107671
22750,195.6540107,0.074847411,0.471749797,0.158659126,0.873937443,0.901047659
57431,302.5652048,0.030798721,0.193308828,0.159323924,0.873413673,0.900558067
243833,9.529342642,0.080010809,0.501982245,0.159389719,0.873361838,0.90055505
66314,1158.049332,0.022118132,0.138215557,0.160026354,0.872860314,0.900088316
